"2698171","3516 Adkins Rd NW, Atlanta, Georgia, ","Match","Exact","3516 ADKINS RD NW, ATLANTA, GA, 30331","-84.50508915508,33.772654875359","17336714","L"
"2597569","120 Sand Bar Ferry Rd, Augusta, Georgia, ","Match","Non_Exact","120 SANDBAR FERRY RD, AUGUSTA, GA, 30901","-81.94597708767,33.466638736561","637188947","R"
"2562492","3205 Woodring Ave, Baltimore, Maryland, ","Match","Exact","3205 WOODRING AVE, BALTIMORE, MD, 21234","-76.545422590531,39.362695643639","206410967","R"
"2584240","600 Beckman Rd, Columbia, South Carolina, ","Match","Exact","600 BECKMAN RD, COLUMBIA, SC, 29203","-80.979764521179,34.080867709044","622721874","R"
"3073211","44502 N Tabler Ave, Lancaster, California, ","Match","Non_Exact","44502 TABLER AVE, LANCASTER, CA, 93535","-118.116442407153,34.692192620719","141527462","L"
"2143113","8600 block of Goodfellow Blvd, Saint Louis, Missouri, ","Match","Non_Exact","8600 GOODFELLOW BLVD, SAINT LOUIS, MO, 63147","-90.252356643792,38.717465475684","107591902","R"
"2644352","4000 block of E 150th St, Cleveland, Ohio, ","Match","Non_Exact","4000 E 150TH ST, CLEVELAND, OH, 44128","-81.576549215475,41.449771647272","61127284","R"
"2771255","7104 Berkman Dr, Austin, Texas, ","Match","Exact","7104 BERKMAN DR, AUSTIN, TX, 78752","-97.689650098112,30.324071498268","64020518","L"
"2543748","E 45th St and Snyder Ave, Brooklyn, New York, ","Match","Exact","E 45TH ST & SNYDER AVE, BROOKLYN, NY, 11203","-73.93502107802,40.649814753472","",""
"3052758","7715 Lake Alice Rd SE, Fall City, Washington, ","Match","Exact","7715 LAKE ALICE RD SE, FALL CITY, WA, 98024","-121.883430081916,47.53172090221","655667303","L"
"2201052","700 block of E Dodson St, Kirksville, Missouri, ","No_Match"
"2228510","S Clara Ave and E Lorena Ave, Fresno, California, ","Match","Exact","S CLARA AVE & E LORENA AVE, FRESNO, CA, 93706","-119.795315309459,36.719625965138","",""
"2508522","1600 Sugar Ln, Shreveport, Louisiana, ","Match","Exact","1600 SUGAR LN, SHREVEPORT, LA, 71107","-93.798332093766,32.538895953485","57452864","L"
"2274855","O St SW and Half St SW, Washington, District of Columbia, ","Match","Exact","O ST SW & HALF ST SW, WASHINGTON, DC, 20024","-77.010653214795,38.872963218579","",""
"2269034","2025 Marshall St, Shreveport, Louisiana, ","Match","Exact","2025 MARSHALL ST, SHREVEPORT, LA, 71101","-93.737313785531,32.501258896086","57437571","L"
"2448898","3920 Park Ave, Memphis, Tennessee, ","Match","Exact","3920 PARK AVE, MEMPHIS, TN, 38111","-89.932002552636,35.107588766288","72919906","L"
"2901278","708 Poplar Ave NW, Huntsville, Alabama, ","Match","Exact","708 POPLAR AVE NW, HUNTSVILLE, AL, 35816","-86.604371539506,34.740714978142","58217295","R"
"2238312","Minnesota Ave and 6th St, Mccomb, Mississippi, ","Match","Non_Exact","MINNESOTA AVE & S 6TH ST, MCCOMB, MS, 39648","-90.45826972372,31.244628321997","",""
"2181840","3885 Elvis Presley Blvd, Memphis, Tennessee, ","Match","Exact","3885 ELVIS PRESLEY BLVD, MEMPHIS, TN, 38116","-90.025178787424,35.042839275611","72910273","R"
"2425799","5500 block of Bowleys Ln, Baltimore, Maryland, ","Match","Non_Exact","5500 BOWLEYS LN, BALTIMORE, MD, 21206","-76.551704489622,39.31926120122","206457615","L"
"2174033","700 block of Cross St, Marshall, Texas, ","Match","Non_Exact","700 CROSS ST, MARSHALL, TX, 75670","-94.360784665727,32.52839245075","141185247","R"
"2703436","800 block of W 29th St, Indianapolis, Indiana, ","Match","Non_Exact","800 W 29TH ST, INDIANAPOLIS, IN, 46208","-86.173020559841,39.808346242494","107986463","R"
"2577693","269 Hamilton Ave, Trenton, New Jersey, ","Match","Exact","269 HAMILTON AVE, TRENTON, NJ, 08609","-74.751799159976,40.214678717035","60181468","R"
"2887313","2804 Mirage St, Yukon, Oklahoma, ","Match","Exact","2804 MIRAGE ST, YUKON, OK, 73099","-97.740852694565,35.436727328833","650612871","R"
"2450360","1400 block of Verbena St, Denver, Colorado, ","Match","Non_Exact","1400 VERBENA ST, DENVER, CO, 80220","-104.89047840467,39.738758869905","177313669","R"
"3045998","Jefferson St and 27th Ave, Nashville, Tennessee, ","No_Match"
"2838389","8033 S Vincennes Ave, Chicago, Illinois, ","Match","Exact","8033 S VINCENNES AVE, CHICAGO, IL, 60620","-87.63478031418,41.748322857439","111831959","L"
"2338874","S Bucknell St and Oakford St, Philadelphia, Pennsylvania, ","Match","Exact","S BUCKNELL ST & OAKFORD ST, PHILADELPHIA, PA, 19146","-75.183127223785,39.937293938473","",""
"2281410","FM 144 and Edwards Rd, Daingerfield, Texas, ","No_Match"
"2133962","400 block of S Independence Ave, Rockford, Illinois, ","Match","Non_Exact","400 S INDEPENDENCE AVE, ROCKFORD, IL, 61102","-89.117445840136,42.273110433443","49252240","L"
"2658784","1900 block of Brice St, Greensboro, North Carolina, ","Match","Non_Exact","1900 BRICE ST, GREENSBORO, NC, 27403","-79.823279917558,36.067632757045","131095832","R"
"2154422","1100 block of N Union St, Decatur, Illinois, ","Match","Non_Exact","1100 N UNION ST, DECATUR, IL, 62522","-88.95903449112,39.852392677405","20746749","R"
"2757292","7166 Mentor Ave, Willoughby, Ohio, ","Match","Exact","7166 MENTOR AVE, WILLOUGHBY, OH, 44094","-81.386078411448,41.648017984696","137463280","R"
"2735026","2501 Texas Ave S, College Station, Texas, ","No_Match"
"2386954","4601 E Granada Rd, Phoenix, Arizona, ","Match","Exact","4601 E GRANADA RD, PHOENIX, AZ, 85008","-111.982178111899,33.468128921606","639054271","R"
"2866851","5333 W Madison St, Chicago, Illinois, ","Match","Exact","5333 W MADISON ST, CHICAGO, IL, 60644","-87.758908744772,41.880264857505","111754878","L"
"2611214",", Peoria, Illinois, ","No_Match"
"2361654","Leo Ct and Nobles Ct, Milledgeville, Georgia, ","Match","Exact","LEO CT & NOBLES CT, MILLEDGEVILLE, GA, 31061","-83.245869661026,33.107069663432","",""
"2576366","200 block of Alphin St, Fayetteville, North Carolina, ","Match","Non_Exact","200 ALPHIN ST, FAYETTEVILLE, NC, 28312","-78.848798507223,35.043704542113","64202804","R"
"2622344","2500 block of N Willard Ave, Benton City, Washington, ","No_Match"
"3018370","15600 NW 42nd Ave, Opa Locka, Florida, ","Match","Exact","15600 NW 42ND AVE, OPA LOCKA, FL, 33054","-80.268323667329,25.915726882924","116027461","L"
"2321193","3800 block of W Jefferson Ave, Ecorse, Michigan, ","No_Match"
"2256453","1600 block of NW Loraine St, Fort Worth, Texas, ","Match","Non_Exact","1600 NW LORAINE ST, FORT WORTH, TX, 76106","-97.36730866442,32.796662576413","101855357","R"
"2727876","116 Milky Way, Madison, Wisconsin, ","Match","Exact","116 MILKY WAY, MADISON, WI, 53718","-89.27982286803,43.098076452694","648225917","R"
"2453865","311 W Chicago Ave, Chicago, Illinois, ","Match","Exact","311 W CHICAGO AVE, CHICAGO, IL, 60654","-87.636342199756,41.896510929147","111768356","L"
"2232476","200 block of E 7th St, Little Rock, Arkansas, ","No_Match"
"2373646","4303 Estancia Dr NW, Albuquerque, New Mexico, ","Match","Exact","4303 ESTANCIA DR NW, ALBUQUERQUE, NM, 87120","-106.709021155557,35.13121587397","206699034","L"
"2270747","Russell St and W 16th St, Covington, Kentucky, ","Match","Exact","RUSSELL ST & W 16TH ST, COVINGTON, KY, 41011","-84.510535418314,39.071201994611","",""
"2941392","1623 Lincoln Way W, South Bend, Indiana, ","Match","Exact","1623 LINCOLN WAY W, SOUTH BEND, IN, 46628","-86.275042795387,41.685783631923","8052739","R"
"2198014","2626 Tyrell Ave, Youngstown, Ohio, ","Match","Exact","2626 TYRELL AVE, YOUNGSTOWN, OH, 44509","-80.698939701465,41.120833451655","64591699","R"
"2959943","8th St and Pine St, Saint Louis, Missouri, ","Match","Non_Exact","N 8TH ST & PINE ST, SAINT LOUIS, MO, 63101","-90.192616312692,38.627794858144","",""
"2601416","5138 UTSA Blvd, San Antonio, Texas, ","Match","Exact","5138 UTSA BLVD, SAN ANTONIO, TX, 78249","-98.589383053027,29.578601185467","650068653","L"
"3107076","Finger Ln and Lower Woodville Rd, Natchez, Mississippi, ","Match","Exact","FINGER LN & LOWER WOODVILLE RD, NATCHEZ, MS, 39120","-91.4106179536,31.505259301764","",""
"3005079","Paper Mill Rd and Mckinley St, Mobile, Alabama, ","Match","Exact","PAPER MILL RD & MC KINLEY ST, MOBILE, AL, 36610","-88.056055656397,30.740515847753","",""
"2781391","Walker Springs Rd and Wooded Acres Rd, Gainestown, Alabama, ","Match","Exact","WALKER SPRINGS RD & WOODED ACRES RD, GAINESTOWN, AL, 36540","-87.740378460334,31.47594617663","",""
"2257316","320 Granby St, Norfolk, Virginia, ","Match","Exact","320 GRANBY ST, NORFOLK, VA, 23510","-76.290261082557,36.85019133599","122127345","R"
"2855735","955 E Yosemite Ave, Manteca, California, ","Tie"
"2590669","10900 block of Bartlett Ave, Adelanto, California, ","Match","Non_Exact","10900 BARTLETT AVE, ADELANTO, CA, 92301","-117.427112318196,34.579348334073","144569604","R"
"2759002","7101 W 12th St, Little Rock, Arkansas, ","Match","Exact","7101 W 12TH ST, LITTLE ROCK, AR, 72204","-92.353170351956,34.741742982432","83562720","L"
"2316616","999 Pipestone St, Benton Harbor, Michigan, ","Match","Exact","999 PIPESTONE ST, BENTON HARBOR, MI, 49022","-86.43791549432,42.099877069798","119973357","L"
"2668127","3006 LA-1, Labadieville, Louisiana, ","Match","Exact","3006 HWY 1, LABADIEVILLE, LA, 70372","-90.971042279878,29.853366672583","85514578","R"
"2428456","1st St and W Main St, Marks, Mississippi, ","Match","Non_Exact","1ST ST & E MAIN ST, MARKS, MS, 38646","-90.272650176928,34.256609673565","",""
"2453892","5100 block of S Kolin Ave, Chicago, Illinois, ","Match","Non_Exact","5100 S KOLIN AVE, CHICAGO, IL, 60632","-87.732002140126,41.799812812113","605300813","R"
"2269745","670 Brunswick St, San Francisco, California, ","Match","Exact","670 BRUNSWICK ST, SAN FRANCISCO, CA, 94112","-122.446801091077,37.709430744422","192286166","R"
"2589699","1013 Government St, Ocean Springs, Mississippi, ","Match","Exact","1013 GOVERNMENT ST, OCEAN SPRINGS, MS, 39564","-88.827597278591,30.413654252937","89257797","L"
"2154441","NW 122nd St and N Council Rd, Oklahoma City, Oklahoma, ","Match","Exact","NW 122ND ST & N COUNCIL RD, OKLAHOMA CITY, OK, 73142","-97.656256065408,35.594669789739","",""
"2634357","1600 block of Glasshouse St, Beaumont, Texas, ","Match","Non_Exact","1600 GLASSHOUSE ST, BEAUMONT, TX, 77703","-94.11248923591,30.107282927687","73850865","R"
"2798627","3700 block of Greenway Ct E, Portsmouth, Virginia, ","Match","Non_Exact","3700 GREENWAY CT E, PORTSMOUTH, VA, 23707","-76.347269705925,36.823755189021","652321719","R"
"2345144","49 N Railroad St, Allen, Kentucky, ","Match","Non_Exact","49 RAILROAD ST, ALLEN, KY, 41601","-82.729420621194,37.611921237744","33604124","L"
"2943126","Nottingham Trail, Hudson, Florida, ","No_Match"
"3067777","6113 Fort Ave, Lynchburg, Virginia, ","Match","Exact","6113 FORT AVE, LYNCHBURG, VA, 24502","-79.196931060764,37.370438686589","62741884","L"
"2508683","1010 Casino Center Dr, Robinsonville (Tunica Resorts), Mississippi, ","No_Match"
"2471298","510 Broad St, Lake Charles, Louisiana, ","Match","Exact","510 BROAD ST, LAKE CHARLES, LA, 70601","-93.214106040544,30.228871714784","88435251","R"
"2236857","4200 block of 28th Ave, Temple Hills (Marlow Heights), Maryland, ","Match","Non_Exact","4200 28TH AVE, MARLOW HEIGHTS, MD, 20748","-76.945987202541,38.83255801531","76406625","L"
"2333154","316 14th St, Oakland, California, ","Match","Exact","316 14TH ST, OAKLAND, CA, 94612","-122.268169762582,37.803244960844","124997220","R"
"2374990","2874 N Dinneen St, Decatur, Illinois, ","Match","Exact","2874 N DINNEEN ST, DECATUR, IL, 62526","-88.931801895453,39.876276061535","638827858","L"
"2610339","1000 block of N 3rd St, Harrisburg, Pennsylvania, ","No_Match"
"2598168","5500 block of Atlanta Highway, Montgomery, Alabama, ","Match","Non_Exact","5500 ATLANTA HWY, MONTGOMERY, AL, 36117","-86.208357116581,32.381892387217","1544110","R"
"2959928","1200 block of Lakeview Dr, Saint Louis (Spanish Lake), Missouri, ","No_Match"
"2488952","2300 block of Pennsylvania Ave SE, Washington, District of Columbia, ","No_Match"
"2257778","200 block of C V Jackson Dr, New Iberia, Louisiana, ","Match","Non_Exact","200 C V JACKSON DR, NEW IBERIA, LA, 70560","-91.827292876971,30.001475462873","85361861","R"
"2628094","4525 Glenwood Rd, Decatur, Georgia, ","Match","Exact","4525 GLENWOOD RD, DECATUR, GA, 30032","-84.23234497283,33.73722118442","23404339","R"
"2533625","500 Dale St N, Saint Paul, Minnesota, ","Match","Exact","500 DALE ST N, SAINT PAUL, MN, 55103","-93.126269435036,44.955779070249","636241823","R"
"2980988","1300 block of Bissell St, South Bend, Indiana, ","Match","Non_Exact","1300 BISSELL ST, SOUTH BEND, IN, 46617","-86.230802633277,41.684326435092","8088378","R"
"2808531","200 block of Davis St, Joliet, Illinois, ","Match","Non_Exact","200 DAVIS ST, JOLIET, IL, 60436","-88.086756296223,41.509974844719","111542813","R"
"2452501","3700 block of W Chicago Ave, Chicago, Illinois, ","Match","Non_Exact","3700 W CHICAGO AVE, CHICAGO, IL, 60651","-87.718832194853,41.895490444061","111759408","R"
"2176653","1500 block of Dayton St, Aurora, Colorado, ","Match","Non_Exact","1500 DAYTON ST, AURORA, CO, 80010","-104.875151406407,39.740270868635","177314026","R"
"2410704","626 W Broadway Ave, Minneapolis, Minnesota, ","Match","Exact","626 W BROADWAY AVE, MINNEAPOLIS, MN, 55411","-93.28688996676,44.999194300737","647740503","R"
"2196267","7300 block of Schoyer St, Pittsburgh, Pennsylvania, ","No_Match"
"2680270","5700 block of S Payne Dr, Chicago, Illinois, ","No_Match"
"2399820","Hamilton St and Ontario St, Albany, New York, ","Match","Exact","HAMILTON ST & ONTARIO ST, ALBANY, NY, 12203","-73.781269499907,42.661431362923","",""
"2175329","4000 block of Sunrise Creek Dr, San Antonio, Texas, ","Match","Non_Exact","4000 SUNRISE CREEK DR, SAN ANTONIO, TX, 78244","-98.365339308884,29.461679226445","101546017","L"
"2737647","149 S Camino del Rio, Durango, Colorado, ","Match","Exact","149 S CAM DEL RIO, DURANGO, CO, 81303","-107.877993753408,37.261951899555","639026701","L"
"2142402","308 S Second St, Killeen, Texas, ","Match","Exact","308 S 2ND ST, KILLEEN, TX, 76541","-97.731892523155,31.115247674614","146140014","L"
"2736792","6140 S Justine St, Chicago, Illinois, ","Match","Exact","6140 S JUSTINE ST, CHICAGO, IL, 60636","-87.663130638069,41.782296574995","605485043","R"
"2590631","904 Business Loop 70 E, Columbia, Missouri, ","No_Match"
"2628083","1409 Washington Ave, Saint Louis, Missouri, ","Match","Exact","1409 WASHINGTON AVE, SAINT LOUIS, MO, 63103","-90.199658839931,38.632435508427","107604949","R"
"2725669","3333 W Manchester Blvd, Inglewood, California, ","No_Match"
"2590617","2100 block of Branch St, Saint Louis, Missouri, ","Match","Non_Exact","2100 BRANCH ST, SAINT LOUIS, MO, 63107","-90.202660546495,38.657067854326","605106084","L"
"2215955","E Monument St and N Montford Ave, Baltimore, Maryland, ","Match","Exact","E MONUMENT ST & N MONTFORD AVE, BALTIMORE, MD, 21205","-76.583720321973,39.298807117088","",""
"2991694","7837 Nations Ford Rd, Charlotte, North Carolina, ","Match","Exact","7837 NATIONS FORD RD, CHARLOTTE, NC, 28217","-80.895837545628,35.146198331544","70484452","L"
"2923547","50 Mitchell Ave, Waterbury, Connecticut, ","Match","Exact","50 MITCHELL AVE, WATERBURY, CT, 06710","-73.045741362763,41.558555043624","3729032","L"
"2514902","4100 block of Sudbury Rd, Durham, North Carolina, ","Match","Non_Exact","4100 SUDBURY RD, DURHAM, NC, 27704","-78.888886529616,36.043688381916","71754653","L"
"2358053","Fairway St and Suncrest Dr, Jackson, Mississippi, ","Match","Exact","FAIRWAY ST & SUNCREST DR, JACKSON, MS, 39212","-90.260458726473,32.256849102248","",""
"2150037","413 Jones St, Crenshaw, Mississippi, ","Match","Exact","413 JONES ST, CRENSHAW, MS, 38621","-90.198551453327,34.505888646662","80083529","L"
"2154873","5560 Palm Ave, Sacramento, California, ","Match","Exact","5560 PALM AVE, SACRAMENTO, CA, 95841","-121.336008997083,38.667922855646","133341199","R"
"2563072","5044 Yadkin Rd, Fayetteville, North Carolina, ","Match","Exact","5044 YADKIN RD, FAYETTEVILLE, NC, 28303","-78.969209761429,35.083404178244","64251984","R"
"2522557","631 E Tremont Ave, Bronx, New York, ","Match","Exact","631 E TREMONT AVE, BRONX, NY, 10457","-73.892374601063,40.846098442861","80301509","L"
"2661505","3300 block of Sheila Lane, Dallas, Texas, ","Match","Non_Exact","3300 SHEILA LN, DALLAS, TX, 75220","-96.865609099168,32.857181466454","102902697","R"
"2628072","10S622 Kingery Hwy, Willowbrook, Illinois, ","Match","Exact","10S622 KINGERY HWY, WILLOWBROOK, IL, 60527","-87.943863029471,41.721572506114","652999610","R"
"2555459","33 Burton Hills Blvd, Nashville, Tennessee, ","Match","Exact","33 BURTON HILLS BLVD, NASHVILLE, TN, 37215","-86.821934189778,36.092929566439","97208316","L"
"2701233","253 Flor Margarita Blvd, El Paso (Socorro), Texas, ","No_Match"
"2965394","417 Kitty Hawk Rd, Alameda, California, ","Match","Exact","417 KITTY HAWK RD, ALAMEDA, CA, 94501","-122.260114061482,37.759912705019","125005168","L"
"2866832","49 W Maryland St, Indianapolis, Indiana, ","Match","Exact","49 W MARYLAND ST, INDIANAPOLIS, IN, 46204","-86.159030254026,39.765602257907","107991606","L"
"2545631","9103 Ave P, Lubbock, Texas, ","Match","Exact","9103 AVE P, LUBBOCK, TX, 79423","-101.852989970919,33.511554187535","185326533","L"
"2635243","800 block of Salem Ct, Asheboro, North Carolina, ","Match","Non_Exact","800 SALEM CT, ASHEBORO, NC, 27205","-79.803065353955,35.681761162043","20428476","L"
"2373692","800 block of Fletcher Dr, Wheeling, Illinois, ","No_Match"
"2612967","400 block of N 5th St, Lebanon, Pennsylvania, ","No_Match"
"2459156","S Goodlett St and Sheffield Ave, Memphis, Tennessee, ","Match","Exact","S GOODLETT ST & SHEFFIELD AVE, MEMPHIS, TN, 38118","-89.921595154495,35.062787519619","",""
"2264094","Rustic St and Roble St, Hollister, California, ","Match","Exact","RUSTIC ST & ROBLE ST, HOLLISTER, CA, 95023","-121.39831404138,36.861655061612","",""
"2609789","400 E Main St, Red River, New Mexico, ","Match","Exact","400 E MAIN ST, RED RIVER, NM, 87558","-105.403133149627,36.706286898303","655475125","L"
"2725206","5012 N Winthrop Ave, Chicago, Illinois, ","Match","Exact","5012 N WINTHROP AVE, CHICAGO, IL, 60640","-87.657818731649,41.973556683492","111761519","L"
"2362562","E 11th St and E McLoughlin Blvd, Vancouver, Washington, ","Match","Exact","E 11TH ST & E MCLOUGHLIN BLVD, VANCOUVER, WA, 98661","-122.631263002384,45.629013524153","",""
"2145931","610 40th Pl, Kenosha, Wisconsin, ","Match","Exact","610 40TH PL, KENOSHA, WI, 53140","-87.81944692855,42.599866330402","79796989","R"
"2459150","130 Culbreth St, Charlottesville, Virginia, ","Match","Non_Exact","130 CULBRETH RD, CHARLOTTESVILLE, VA, 22903","-78.503469988565,38.039771107122","221725735","L"
"2399839","2471 Whittier Blvd, Los Angeles, California, ","Match","Exact","2471 WHITTIER BLVD, LOS ANGELES, CA, 90023","-118.214172850395,34.033763317943","141624429","L"
"3124458","2590 Park Ave, Memphis, Tennessee, ","Match","Exact","2590 PARK AVE, MEMPHIS, TN, 38114","-89.97586478996,35.108312227502","72917995","L"
"2448015","8204 Crystal Clear Ln, Orlando, Florida, ","Match","Exact","8204 CRYSTAL CLEAR LN, ORLANDO, FL, 32809","-81.400321191268,28.448457964806","94309026","R"
"2425393","88-01 Atlantic Ave, Corona (Queens), New York, ","No_Match"
"2346422","3800 block of W Monroe St, Chicago, Illinois, ","Match","Non_Exact","3800 W MONROE ST, CHICAGO, IL, 60624","-87.721570332271,41.879873795752","605083719","R"
"2375886","1500 block of F St NE, Washington, District of Columbia, ","Match","Non_Exact","1500 F ST NE, WASHINGTON, DC, 20002","-76.983570603377,38.896726508475","76230427","L"
"2176667","900 block of Bergen St, Newark, New Jersey, ","Match","Non_Exact","900 BERGEN ST, NEWARK, NJ, 07112","-74.204177092639,40.712833265842","63466255","L"
"2673981","200 W 65th Ave, Philadelphia, Pennsylvania, ","Match","Non_Exact","200 65TH AVE, PHILADELPHIA, PA, 19126","-75.123831117856,40.049692546854","131414316","L"
"2143765","1900 block of Dolly Wright St, Houston, Texas, ","Match","Non_Exact","1900 DOLLY WRIGHT ST, HOUSTON, TX, 77088","-95.438750325897,29.867199834788","96647061","R"
"2839240","5500 block of Overbrook Woods Pl, Louisville, Kentucky, ","Match","Non_Exact","5500 OVERBROOK WOODS PL, LOUISVILLE, KY, 40291","-85.59364332077,38.166209135103","642083981","L"
"2414276","1300 block of E Hamilton St, Milwaukee, Wisconsin, ","Match","Non_Exact","1300 E HAMILTON ST, MILWAUKEE, WI, 53202","-87.894851638268,43.054465259042","77744812","L"
"2289382","6719 W Thomas Rd, Phoenix, Arizona, ","Match","Exact","6719 W THOMAS RD, PHOENIX, AZ, 85033","-112.203714544882,33.48028560944","653186678","L"
"2299176","Purdy and 4th St, Brookshire, Texas, ","Match","Non_Exact","PURDY AVE & 4TH ST, BROOKSHIRE, TX, 77423","-95.948893847636,29.788050816989","",""
"3033981","449 W 74th St, Los Angeles, California, ","Match","Exact","449 W 74TH ST, LOS ANGELES, CA, 90003","-118.281982454185,33.972766752066","141659782","R"
"2888610","5900 block of Sentry Hill Ct, Petersburg, Virginia, ","Match","Non_Exact","5900 SENTRY HILL CT, PETERSBURG, VA, 23803","-77.478347945045,37.189988317803","54162055","L"
"2660674","2965 Meadows Lane, Memphis, Tennessee, ","Match","Exact","2965 MEADOWS LN, MEMPHIS, TN, 38118","-89.912292134185,35.067578331021","72969921","R"
"2948840","1530 Home Ave, Dayton, Ohio, ","Match","Exact","1530 HOME AVE, DAYTON, OH, 45402","-84.219635383333,39.750912209881","143570334","L"
"2406651","8600 block of S Kingston Ave, Chicago, Illinois, ","Match","Non_Exact","8600 S KINGSTON AVE, CHICAGO, IL, 60617","-87.562469849191,41.739000338954","111776384","R"
"2312678","3500 block of Fairmount Ave, Philadelphia, Pennsylvania, ","Match","Non_Exact","3500 FAIRMOUNT AVE, PHILADELPHIA, PA, 19104","-75.193544902037,39.966109967128","131403632","L"
"2534995","1195 Riebel Ridge, New Richmond, Ohio, ","Match","Exact","1195 RIEBEL RIDGE, NEW RICHMOND, OH, 45157","-84.25511530286,38.975290205326","118448235","L"
"2406656","3050 NW 41st St, Fort Lauderdale (Lauderdale Lakes), Florida, ","Match","Non_Exact","3050 NW 41ST ST, LAUDERDALE LAKES, FL, 33309","-80.186879760483,26.177700803175","640917481","L"
"2165535","1100 block of 33rd St SW, Birmingham, Alabama, ","Match","Non_Exact","1100 33RD ST SW, BIRMINGHAM, AL, 35221","-86.885890754462,33.473597421124","653338515","L"
"2914188","3000 block of Olive St, Saint Louis, Missouri, ","Match","Non_Exact","3000 OLIVE ST, SAINT LOUIS, MO, 63103","-90.221241975645,38.634565866538","636511690","L"
"2291618","445 Cleveland Ave SE, Atlanta, Georgia, ","Match","Exact","445 CLEVELAND AVE SE, ATLANTA, GA, 30354","-84.372681839357,33.681155894149","17358848","R"
"3102234","26510 SW 138th Ct, Homestead (Naranja), Florida, ","Match","Non_Exact","26510 SW 138TH CT, HOMESTEAD, FL, 33032","-80.415699878144,25.520715623816","115990627","R"
"2921717","1437 St Clair Ave, Cleveland, Ohio, ","Match","Non_Exact","1437 SAINT CLAIR AVE NE, CLEVELAND, OH, 44114","-81.685951982553,41.506205366491","61110517","L"
"2904816","311 S Lasalle St, Durham, North Carolina, ","Match","Exact","311 S LASALLE ST, DURHAM, NC, 27705","-78.946252652974,36.015728282998","648297255","L"
"2227058","2919 W 2nd Ave, Corsicana, Texas, ","Match","Exact","2919 W 2ND AVE, CORSICANA, TX, 75110","-96.495800606464,32.083273550252","183884103","R"
"2639623","6300 block of S Artesian Ave, Chicago, Illinois, ","Match","Non_Exact","6300 S ARTESIAN AVE, CHICAGO, IL, 60629","-87.684936666847,41.779184838263","605308554","R"
"2492601","300 block of E 57th St, Chicago, Illinois, ","Match","Non_Exact","300 E 57TH ST, CHICAGO, IL, 60637","-87.619052914746,41.791180456405","605540211","L"
"2627193","116 3rd St S, La Crosse, Wisconsin, ","Match","Exact","116 3RD ST S, LA CROSSE, WI, 54601","-91.252725874663,43.812699776164","51012126","R"
"2949287","600 block of W Market St, York, Pennsylvania, ","Tie"
"2914190","MO-141 and Corporate Woods Dr, Bridgeton, Missouri, ","No_Match"
"2166817","803 US-231 S, Troy, Alabama, ","No_Match"
"2163306","Clifton St and Jefferson Ave, Rochester, New York, ","Match","Exact","CLIFTON ST & JEFFERSON AVE, ROCHESTER, NY, 14611","-77.629029219586,43.149816426151","",""
"2609761","Alma School Rd and Main St, Mesa, Arizona, ","Match","Non_Exact","S ALMA SCHOOL RD & W MAIN ST, MESA, AZ, 85210","-111.856619526379,33.414915876195","",""
"2692290","137 Blymyer Ave, Mansfield, Ohio, ","Match","Exact","137 BLYMYER AVE, MANSFIELD, OH, 44903","-82.524826244413,40.755352098488","12833148","L"
"2779489","3941 Riverdale Rd, Memphis, Tennessee, ","Match","Exact","3941 RIVERDALE RD, MEMPHIS, TN, 38115","-89.831487776069,35.038065000496","607500147","L"
"2627199","W 34th St and Moller Rd, Indianapolis, Indiana, ","Match","Exact","W 34TH ST & MOLLER RD, INDIANAPOLIS, IN, 46224","-86.256008343219,39.816460439771","",""
"2315361","I-11 and Horizon Dr, Henderson, Nevada, ","Tie"
"2657041","1200 block of Barnaby Terrace SE, Washington, District of Columbia, ","Match","Non_Exact","1200 BARNABY TER SE, WASHINGTON, DC, 20032","-76.987681572552,38.834632270544","76236728","L"
"3012204","1100 block of Gettysburg Ave, Dayton, Ohio, ","No_Match"
"3012688","200 block of North St, Milford, Delaware, ","Match","Non_Exact","200 NORTH ST, MILFORD, DE, 19963","-75.429851191098,38.915373668757","68083568","L"
"2638784","4310 N Dixie Blvd, Odessa, Texas, ","Match","Exact","4310 N DIXIE BLVD, ODESSA, TX, 79762","-102.375311548759,31.886434360824","139429604","R"
"2163772","160 Killona Dr, Hahnville (Killona), Louisiana, ","Match","Non_Exact","160 KILLONA DR, HAHNVILLE, LA, 70057","-90.48447637072,30.00453840389","655320394","L"
"2362912","440 Thomasvillle Blvd, Atlanta, Georgia, ","Match","Non_Exact","440 THOMASVILLE BLVD SE, ATLANTA, GA, 30315","-84.359316090955,33.706058820992","17413084","L"
"2929682","3775 Kossuth Ave, Saint Louis, Missouri, ","Match","Exact","3775 KOSSUTH AVE, SAINT LOUIS, MO, 63107","-90.217694398715,38.666354135675","107596461","R"
"2660217","1400 block of S Spaulding Ave, Chicago, Illinois, ","Match","Non_Exact","1400 S SPAULDING AVE, CHICAGO, IL, 60623","-87.708053111298,41.861840726471","605096017","R"
"2287581","821 3rd Ave W, Birmingham, Alabama, ","Match","Exact","821 3RD AVE W, BIRMINGHAM, AL, 35204","-86.849533922073,33.50529964837","81679419","L"
"2161116","33 Malicoat Ave, Oakley, California, ","Match","Exact","33 MALICOAT AVE, OAKLEY, CA, 94561","-121.695059272127,37.976579258093","192069412","L"
"3056266","1700 block of N 7th St, Waco, Texas, ","No_Match"
